Total_Relationship_Count,Credit_Limit,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
3,5362.0,3,4,2057,3305.0,4205,83,0.384
4,16541.0,2,1,1428,15113.0,4352,82,0.086
3,7486.0,2,1,1758,5728.0,4604,70,0.235
6,1438.3,3,1,0,1438.3,4653,78,0.0
3,8365.0,3,1,1504,6861.0,4778,88,0.18
3,2846.0,2,2,0,2846.0,2122,44,0.0
5,7789.0,1,4,957,6832.0,3412,70,0.123
6,1438.3,3,4,170,1268.3,2527,45,0.118
5,2220.0,2,4,0,2220.0,2456,45,0.0
5,6626.0,3,0,1558,5068.0,2838,49,0.235
6,5547.0,2,1,0,5547.0,4585,79,0.0
4,1734.0,3,3,987,747.0,4727,67,0.569
4,2934.0,3,4,933,2001.0,4253,66,0.318
4,14527.0,1,4,2070,12457.0,3965,58,0.142
6,2646.0,3,4,872,1774.0,4246,80,0.33
5,8185.0,3,3,1556,6629.0,4527,83,0.19
3,6340.0,2,3,1985,4355.0,3536,61,0.313
6,5711.0,2,3,0,5711.0,4320,72,0.0
4,2258.0,3,4,1600,658.0,4275,76,0.709
5,2086.0,2,4,2007,79.0,2537,48,0.962
3,3256.0,1,2,1013,2243.0,5079,81,0.311
3,14854.0,3,2,2136,12718.0,3659,68,0.144
3,7184.0,1,1,1207,5977.0,3244,58,0.168
3,6541.0,2,4,1119,5422.0,3902,63,0.171
6,9065.0,1,2,641,8424.0,4693,83,0.071
2,3682.0,1,3,2517,1165.0,1642,35,0.684
4,1438.3,6,5,0,1438.3,2229,40,0.0
4,2286.0,3,4,0,2286.0,2798,40,0.0
4,12663.0,3,1,1028,11635.0,3297,54,0.081
3,1438.3,3,1,816,622.3,4777,69,0.567
5,1438.3,2,2,668,770.3,5205,78,0.464
4,5056.0,2,1,0,5056.0,4428,78,0.0
4,1438.3,1,4,0,1438.3,2014,53,0.0
4,30928.0,2,1,2005,28923.0,3863,72,0.065
3,1804.0,2,0,1040,764.0,5308,78,0.576
6,1669.0,1,4,0,1669.0,3591,59,0.0
3,9725.0,3,4,0,9725.0,4062,65,0.0
5,21696.0,3,2,1036,20660.0,3354,76,0.048
5,2992.0,3,1,1845,1147.0,4339,84,0.617
5,1934.0,2,4,985,949.0,4019,78,0.509
4,34516.0,3,4,830,33686.0,3789,57,0.024
6,1734.0,2,1,0,1734.0,4092,76,0.0
3,1438.3,3,4,838,600.3,3910,75,0.583
4,1438.3,3,4,886,552.3,1674,42,0.616
3,9673.0,1,2,0,9673.0,3541,87,0.0
5,3609.0,1,4,1026,2583.0,4318,81,0.284
4,1438.3,3,1,576,862.3,2567,48,0.4
6,6423.0,3,2,0,6423.0,4295,70,0.0
6,14899.0,3,4,0,14899.0,1519,26,0.0
3,3224.0,1,1,2111,1113.0,3707,74,0.655
5,4135.0,3,2,1606,2529.0,3334,56,0.388
6,4969.0,2,3,1187,3782.0,3878,82,0.239
3,8376.0,3,3,1219,7157.0,4015,77,0.146
5,3454.0,5,2,2065,1389.0,4026,67,0.598
4,25944.0,3,2,1987,23957.0,4442,76,0.077
4,1438.3,3,1,535,903.3,3016,80,0.372
3,1556.0,2,5,0,1556.0,2283,46,0.0
5,8701.0,0,3,215,8486.0,1999,41,0.025
1,5600.0,1,6,2517,3083.0,2296,46,0.449
6,2900.0,1,3,2018,882.0,4467,79,0.696
3,4906.0,3,0,2185,2721.0,3999,71,0.445
4,2687.0,3,4,1317,1370.0,4096,76,0.49
4,4464.0,1,4,1418,3046.0,3870,73,0.318
5,1438.3,1,3,869,569.3,4124,59,0.604
6,2221.0,1,4,1814,407.0,4758,64,0.817
5,2966.0,3,3,2371,595.0,4416,83,0.799
4,1593.0,2,4,1091,502.0,4136,67,0.685
5,2450.0,3,3,1490,960.0,3778,64,0.608
3,1529.0,2,4,563,966.0,4220,83,0.368
5,6274.0,2,2,883,5391.0,4726,82,0.141
5,1438.3,2,4,0,1438.3,3932,62,0.0
6,2134.0,1,2,1085,1049.0,4224,75,0.508
5,17158.0,3,2,1211,15947.0,4153,91,0.071
6,3359.0,3,3,873,2486.0,4572,81,0.26
6,11997.0,1,4,1424,10573.0,4125,80,0.119
3,3302.0,3,2,1980,1322.0,3899,65,0.6
5,2687.0,4,3,1689,998.0,2370,34,0.629
4,1438.3,3,4,0,1438.3,4075,71,0.0
3,1801.0,3,0,316,1485.0,2252,42,0.175
6,4573.0,2,4,2076,2497.0,2720,46,0.454
4,2860.0,3,2,2517,343.0,1544,45,0.88
6,13387.0,3,2,0,13387.0,3706,81,0.0
3,2283.0,3,4,1020,1263.0,3687,68,0.447
3,2033.0,3,3,228,1805.0,2572,43,0.112
6,2506.0,3,2,1549,957.0,4747,91,0.618
5,1438.3,2,3,735,703.3,4220,87,0.511
6,2447.0,5,1,2195,252.0,4544,80,0.897
5,1438.3,2,4,814,624.3,4217,72,0.566
3,10873.0,3,4,1514,9359.0,5089,82,0.139
4,7596.0,2,4,2199,5397.0,2164,45,0.289
5,2921.0,3,2,2412,509.0,2612,33,0.826
4,10136.0,2,3,0,10136.0,4429,78,0.0
4,2187.0,2,3,1094,1093.0,4222,61,0.5
3,3302.0,2,3,2517,785.0,4613,85,0.762
3,30997.0,2,1,2330,28667.0,3821,81,0.075
5,2578.0,2,0,2424,154.0,4077,78,0.94
5,1438.3,3,3,0,1438.3,2585,45,0.0
3,3034.0,3,2,468,2566.0,4172,66,0.154
4,1438.3,2,2,0,1438.3,4692,91,0.0
6,2611.0,2,4,1824,787.0,4232,80,0.699
5,2222.0,3,2,1398,824.0,3960,79,0.629
3,3328.0,3,4,2517,811.0,2196,47,0.756
2,2440.0,2,2,1002,1438.0,1533,42,0.411
3,9723.0,2,2,1307,8416.0,4043,76,0.134
4,2346.0,1,0,2150,196.0,4592,90,0.916
3,26142.0,6,3,0,26142.0,3969,78,0.0
3,12405.0,2,4,0,12405.0,3151,39,0.0
4,17655.0,3,4,0,17655.0,3692,79,0.0
3,4941.0,1,4,786,4155.0,3822,50,0.159
6,1644.0,1,2,0,1644.0,2533,44,0.0
6,3095.0,3,3,2010,1085.0,3901,77,0.649
4,3828.0,3,1,0,3828.0,4470,58,0.0
6,2182.0,2,2,1722,460.0,5377,86,0.789
3,13906.0,3,2,1430,12476.0,3856,68,0.103
6,10588.0,3,2,994,9594.0,4623,84,0.094
3,2973.0,3,2,2446,527.0,3769,78,0.823
5,4045.0,2,4,0,4045.0,2438,41,0.0
3,2165.0,3,2,1465,700.0,3672,64,0.677
5,5845.0,2,2,0,5845.0,2308,35,0.0
6,15341.0,3,4,1016,14325.0,2916,65,0.066
6,3035.0,2,2,1498,1537.0,4275,67,0.494
4,1986.0,2,1,1042,944.0,4303,59,0.525
4,4602.0,3,1,1517,3085.0,3520,66,0.33
5,2689.0,3,4,2384,305.0,1941,53,0.887
5,9383.0,1,4,829,8554.0,5783,73,0.088
4,1438.3,3,2,780,658.3,4422,59,0.542
4,1443.0,2,3,0,1443.0,2092,38,0.0
3,2847.0,2,1,2082,765.0,3672,59,0.731
4,15638.0,2,3,1729,13909.0,4396,83,0.111
3,10700.0,3,2,1346,9354.0,4054,68,0.126
5,1438.3,2,4,0,1438.3,1944,36,0.0
6,1694.0,3,3,479,1215.0,2349,42,0.283
4,7939.0,3,6,0,7939.0,2269,42,0.0
3,2555.0,2,2,1587,968.0,4193,79,0.621
3,2850.0,1,2,2517,333.0,4320,85,0.883
6,8973.0,2,4,1300,7673.0,4699,72,0.145
3,6960.0,3,1,1536,5424.0,3112,79,0.221
6,4167.0,2,2,0,4167.0,5039,85,0.0
4,5099.0,3,2,1178,3921.0,3819,82,0.231
3,2782.0,3,1,1782,1000.0,4669,93,0.641
3,1480.0,1,4,1017,463.0,5245,80,0.687
4,5070.0,1,3,0,5070.0,3651,76,0.0
3,2757.0,3,1,1425,1332.0,3992,76,0.517
6,5774.0,3,2,1519,4255.0,4444,70,0.263
6,6054.0,6,3,1103,4951.0,3998,80,0.182
3,19090.0,3,1,0,19090.0,4712,88,0.0
6,2069.0,3,3,839,1230.0,4117,70,0.406
3,2447.0,1,3,1973,474.0,4784,75,0.806
6,3022.0,1,2,1627,1395.0,4390,82,0.538
5,4473.0,1,3,0,4473.0,4047,56,0.0
4,5267.0,6,4,0,5267.0,4196,81,0.0
6,7199.0,2,4,1274,5925.0,4552,100,0.177
3,1438.3,4,2,0,1438.3,4497,79,0.0
5,3245.0,3,2,0,3245.0,1977,29,0.0
4,3888.0,3,4,2517,1371.0,4377,88,0.647
3,14728.0,2,2,0,14728.0,4660,85,0.0
4,1438.3,3,2,0,1438.3,1986,52,0.0
2,11272.0,3,2,1744,9528.0,1455,34,0.155
4,2705.0,3,3,1681,1024.0,4265,87,0.621
4,12270.0,2,4,0,12270.0,4578,67,0.0
6,3006.0,1,4,633,2373.0,5177,66,0.211
6,7901.0,2,4,1184,6717.0,3667,66,0.15
3,5983.0,3,2,1885,4098.0,4141,65,0.315
6,7362.0,3,2,1907,5455.0,4065,65,0.259
6,3046.0,3,3,2415,631.0,3153,57,0.793
3,34516.0,1,1,1871,32645.0,4054,75,0.054
1,12972.0,3,3,1424,11548.0,2238,36,0.11
3,17785.0,1,1,1259,16526.0,3890,72,0.071
6,3029.0,3,4,1505,1524.0,2394,50,0.497
4,9097.0,2,2,1656,7441.0,4174,85,0.182
6,1438.3,1,4,0,1438.3,4488,84,0.0
3,2375.0,1,3,1163,1212.0,4769,80,0.49
5,8109.0,2,2,0,8109.0,1835,43,0.0
5,2618.0,1,0,2026,592.0,4198,68,0.774
3,3549.0,2,1,0,3549.0,3921,63,0.0
4,2718.0,2,1,1474,1244.0,3542,59,0.542
6,2230.0,1,2,1796,434.0,4929,61,0.805
3,3802.0,3,4,1300,2502.0,2165,36,0.342
6,2736.0,2,3,993,1743.0,4078,85,0.363
3,2258.0,2,1,1250,1008.0,4368,75,0.554
5,1438.3,3,2,0,1438.3,2492,35,0.0
4,2954.0,2,3,2517,437.0,1909,28,0.852
6,11882.0,3,2,1472,10410.0,3291,62,0.124
5,1438.3,3,4,0,1438.3,4205,88,0.0
6,1438.3,2,2,538,900.3,4093,73,0.374
4,2778.0,2,2,743,2035.0,4515,74,0.267
3,2474.0,5,4,1539,935.0,4884,80,0.622
6,5632.0,3,4,1596,4036.0,3557,64,0.283
1,11025.0,2,4,0,11025.0,1902,28,0.0
3,2642.0,3,3,2377,265.0,4780,88,0.9
5,30357.0,6,3,1255,29102.0,4435,68,0.041
6,2201.0,6,1,1420,781.0,4256,70,0.645
1,2002.0,0,4,0,2002.0,2423,39,0.0
3,8777.0,3,2,2517,6260.0,4551,83,0.287
3,2575.0,3,4,411,2164.0,2423,43,0.16
3,5182.0,3,4,1607,3575.0,5235,92,0.31
3,3783.0,3,2,0,3783.0,4383,82,0.0
3,34516.0,5,3,0,34516.0,3847,74,0.0
2,1515.0,1,4,0,1515.0,3894,60,0.0
6,2865.0,3,4,2022,843.0,3441,66,0.706
6,2711.0,2,1,0,2711.0,4795,65,0.0
3,2341.0,2,3,1550,791.0,3406,57,0.662
6,13287.0,1,3,1864,11423.0,3851,75,0.14
5,1438.3,1,3,0,1438.3,4530,72,0.0
4,1639.0,3,4,0,1639.0,2242,44,0.0
3,5668.0,1,4,2517,3151.0,3382,56,0.444
3,24542.0,4,4,2354,22188.0,984,24,0.096
6,1959.0,3,1,1268,691.0,4275,61,0.647
3,1838.0,2,4,0,1838.0,2461,47,0.0
5,3111.0,2,4,2517,594.0,2367,41,0.809
4,3927.0,3,3,720,3207.0,4230,93,0.183
5,4345.0,1,1,838,3507.0,4770,62,0.193
5,3003.0,2,2,1454,1549.0,4378,96,0.484
4,1438.3,3,2,544,894.3,2294,40,0.378
6,2541.0,3,1,1053,1488.0,4552,82,0.414
5,2422.0,3,2,1014,1408.0,2437,44,0.419
1,1440.0,2,4,1211,229.0,2141,40,0.841
6,26108.0,3,0,1146,24962.0,3677,70,0.044
3,2516.0,2,4,2312,204.0,2321,36,0.919
4,3646.0,3,2,1047,2599.0,1969,38,0.287
6,2214.0,1,2,2123,91.0,4478,77,0.959
5,11862.0,3,3,0,11862.0,4101,88,0.0
3,8729.0,1,4,1427,7302.0,5347,96,0.163
3,2423.0,1,1,0,2423.0,4651,69,0.0
5,4073.0,3,2,2517,1556.0,2059,43,0.618
5,9916.0,2,4,0,9916.0,3477,65,0.0
4,1438.3,2,4,949,489.3,4222,65,0.66
3,6452.0,3,3,1151,5301.0,4835,84,0.178
5,1952.0,3,1,1411,541.0,2452,44,0.723
6,1438.3,5,4,647,791.3,4803,64,0.45
3,4500.0,2,2,0,4500.0,4579,78,0.0
4,2252.0,1,2,1811,441.0,4201,68,0.804
3,2370.0,2,3,2031,339.0,4000,79,0.857
3,2610.0,2,2,1988,622.0,4127,69,0.762
3,2294.0,3,3,1787,507.0,3904,76,0.779
4,5062.0,3,4,1659,3403.0,4243,102,0.328
5,2415.0,2,2,1452,963.0,3970,68,0.601
3,2918.0,3,3,2049,869.0,3818,61,0.702
5,2708.0,1,4,2271,437.0,4812,83,0.839
5,3666.0,1,4,1739,1927.0,4735,84,0.474
3,1438.3,3,1,0,1438.3,4591,74,0.0
3,1438.3,3,4,0,1438.3,1587,42,0.0
4,2809.0,3,3,0,2809.0,2466,40,0.0
5,26303.0,2,4,2376,23927.0,3586,67,0.09
6,15982.0,2,3,0,15982.0,4503,80,0.0
6,25060.0,2,1,0,25060.0,3749,61,0.0
6,1545.0,3,2,751,794.0,4477,62,0.486
6,1438.3,2,2,604,834.3,4469,85,0.42
4,4112.0,3,4,1128,2984.0,4446,75,0.274
3,1451.0,3,0,0,1451.0,3866,72,0.0
5,16424.0,3,2,1368,15056.0,4025,79,0.083
5,2340.0,3,4,1680,660.0,4751,83,0.718
5,1926.0,3,4,879,1047.0,4385,71,0.456
3,2954.0,2,4,931,2023.0,2433,29,0.315
4,1848.0,3,2,0,1848.0,2775,33,0.0
5,1634.0,1,4,1463,171.0,4397,72,0.895
4,4328.0,1,4,2058,2270.0,3421,61,0.476
6,2943.0,3,3,2131,812.0,4554,75,0.724
4,2611.0,3,3,1573,1038.0,4899,68,0.602
5,2419.0,1,3,0,2419.0,3888,63,0.0
5,5481.0,2,2,0,5481.0,3380,73,0.0
4,2129.0,1,1,1507,622.0,3655,70,0.708
6,9026.0,2,4,2312,6714.0,2229,37,0.256
5,1761.0,2,2,1249,512.0,4410,73,0.709
1,3316.0,3,4,0,3316.0,1684,19,0.0
6,1970.0,4,3,1477,493.0,2493,44,0.75
6,1438.3,3,1,0,1438.3,4200,86,0.0
3,2278.0,3,1,1303,975.0,5101,76,0.572
6,13364.0,2,4,1318,12046.0,4548,54,0.099
5,2801.0,2,2,2467,334.0,4926,90,0.881
6,28292.0,3,1,0,28292.0,3948,60,0.0
3,2933.0,3,4,1011,1922.0,5089,71,0.345
6,21630.0,3,2,0,21630.0,4584,84,0.0
4,3132.0,1,2,2230,902.0,4412,73,0.712
4,2961.0,3,4,2048,913.0,4056,92,0.692
3,4173.0,3,2,1771,2402.0,2554,47,0.424
4,2458.0,3,2,642,1816.0,4627,90,0.261
5,12229.0,3,4,997,11232.0,4284,75,0.082
3,2272.0,1,1,604,1668.0,4614,75,0.266
3,6953.0,2,4,1445,5508.0,3700,80,0.208
3,1792.0,6,2,933,859.0,4120,78,0.521
3,2765.0,2,2,901,1864.0,4990,80,0.326
6,2895.0,2,3,0,2895.0,2473,42,0.0
3,6904.0,1,4,1148,5756.0,3485,84,0.166
5,2220.0,3,3,0,2220.0,2859,55,0.0
5,1495.0,2,2,0,1495.0,3878,63,0.0
5,2541.0,2,3,1398,1143.0,4698,88,0.55
6,7531.0,1,2,0,7531.0,3833,71,0.0
5,8644.0,2,1,1391,7253.0,4272,59,0.161
6,1531.0,3,1,0,1531.0,4152,77,0.0
3,2884.0,3,4,2104,780.0,4486,93,0.73
4,10241.0,3,2,1545,8696.0,2513,47,0.151
3,4182.0,1,4,0,4182.0,4693,82,0.0
3,3101.0,2,4,0,3101.0,2512,37,0.0
5,4542.0,4,2,1355,3187.0,4011,70,0.298
4,3372.0,2,4,2517,855.0,4209,72,0.746
3,3099.0,1,2,0,3099.0,3622,75,0.0
3,2416.0,1,2,1305,1111.0,4163,73,0.54
3,5299.0,2,4,578,4721.0,4509,79,0.109
3,2138.0,1,4,1283,855.0,4785,85,0.6
6,1850.0,2,4,896,954.0,2613,41,0.484
4,3585.0,3,3,0,3585.0,4806,81,0.0
6,2690.0,1,3,1903,787.0,4567,81,0.707
5,29100.0,3,2,1228,27872.0,5041,74,0.042
4,2699.0,5,4,2422,277.0,2599,43,0.897
6,8376.0,2,1,1165,7211.0,4142,67,0.139
4,13509.0,3,1,2060,11449.0,3702,64,0.152
4,2396.0,2,4,2217,179.0,4593,74,0.925
5,18964.0,3,3,2207,16757.0,3835,78,0.116
3,2114.0,2,2,1618,496.0,4518,88,0.765
5,1623.0,3,4,729,894.0,4423,65,0.449
6,2579.0,2,1,1959,620.0,4300,69,0.76
5,5045.0,2,4,2080,2965.0,2042,40,0.412
4,2089.0,3,4,0,2089.0,2707,51,0.0
4,2866.0,1,3,921,1945.0,4615,72,0.321
6,9738.0,6,3,1835,7903.0,4816,49,0.188
5,4370.0,1,1,0,4370.0,4326,74,0.0
6,3355.0,2,3,1878,1477.0,4578,84,0.56
4,5070.0,2,2,0,5070.0,4193,67,0.0
4,2572.0,2,0,1161,1411.0,4315,85,0.451
4,2016.0,2,3,978,1038.0,4379,78,0.485
4,3552.0,2,2,2517,1035.0,2665,36,0.709
6,2325.0,3,3,238,2087.0,2306,47,0.102
3,2533.0,1,4,2136,397.0,3197,50,0.843
5,3871.0,3,2,2055,1816.0,5480,58,0.531
5,3983.0,1,5,431,3552.0,3098,46,0.108
6,2035.0,2,3,1883,152.0,4802,85,0.925
4,1773.0,3,4,1539,234.0,4087,74,0.868
6,2029.0,2,4,1377,652.0,4014,86,0.679
6,15490.0,3,2,0,15490.0,2429,50,0.0
6,2941.0,2,2,1619,1322.0,5000,87,0.55
3,2314.0,1,2,1547,767.0,4678,74,0.669
5,4212.0,2,1,2517,1695.0,2725,41,0.598
6,6248.0,3,3,1493,4755.0,4664,60,0.239
3,2430.0,1,1,974,1456.0,4344,75,0.401
5,5543.0,2,3,1372,4171.0,5266,79,0.248
4,2470.0,3,2,2013,457.0,4384,82,0.815
5,3255.0,3,1,603,2652.0,4045,62,0.185
4,1691.0,3,5,1327,364.0,2345,33,0.785
3,18229.0,2,4,0,18229.0,2060,39,0.0
3,2827.0,4,4,1182,1645.0,4583,72,0.418
4,2351.0,2,4,2127,224.0,4278,71,0.905
6,4202.0,1,3,2201,2001.0,4385,78,0.524
6,4712.0,3,2,0,4712.0,4216,82,0.0
4,2611.0,3,1,787,1824.0,2955,56,0.301
6,3206.0,2,1,2459,747.0,3852,65,0.767
4,5245.0,2,3,802,4443.0,3648,74,0.153
6,2583.0,2,1,0,2583.0,4162,87,0.0
4,1438.3,3,3,755,683.3,4222,75,0.525
4,7464.0,2,4,2517,4947.0,4348,62,0.337
6,4928.0,1,2,1805,3123.0,4767,90,0.366
4,9863.0,2,4,686,9177.0,3068,58,0.07
6,5024.0,1,3,2209,2815.0,4908,73,0.44
4,1438.3,1,3,0,1438.3,4287,80,0.0
6,1452.0,3,3,0,1452.0,2287,42,0.0
5,3317.0,5,2,1041,2276.0,4264,75,0.314
1,1438.3,3,3,811,627.3,2336,46,0.564
4,2448.0,2,4,1740,708.0,4087,81,0.711
4,1546.0,2,4,0,1546.0,4496,83,0.0
1,2013.0,3,1,0,2013.0,2425,50,0.0
6,2293.0,1,2,1460,833.0,4436,74,0.637
3,1438.3,1,1,512,926.3,4791,82,0.356
3,2819.0,3,3,0,2819.0,2128,39,0.0
6,1702.0,3,0,1018,684.0,4301,86,0.598
5,1611.0,1,1,938,673.0,4087,86,0.582
4,1438.3,1,1,0,1438.3,4348,79,0.0
5,2863.0,3,0,1940,923.0,4985,90,0.678
4,3272.0,1,4,2323,949.0,4763,86,0.71
6,2677.0,1,4,2517,160.0,3911,76,0.94
3,2708.0,2,1,0,2708.0,4277,90,0.0
4,1738.0,2,1,0,1738.0,4220,68,0.0
6,6145.0,2,1,1349,4796.0,4893,93,0.22
4,1640.0,1,3,999,641.0,4597,77,0.609
5,2348.0,1,3,1028,1320.0,5125,71,0.438
5,1657.0,1,2,0,1657.0,4068,73,0.0
5,4554.0,3,3,780,3774.0,4816,81,0.171
5,5119.0,6,3,1972,3147.0,5146,88,0.385
6,10600.0,2,2,598,10002.0,4586,81,0.056
2,20769.0,3,4,901,19868.0,1835,43,0.043
5,7116.0,2,1,981,6135.0,4748,85,0.138
4,2420.0,3,4,2379,41.0,4348,86,0.983
5,2082.0,2,4,805,1277.0,4383,75,0.387
5,2718.0,2,2,1718,1000.0,4423,68,0.632
6,5626.0,2,4,778,4848.0,4957,84,0.138
6,2920.0,4,2,0,2920.0,2306,39,0.0
5,6526.0,4,2,489,6037.0,2331,45,0.075
4,1793.0,2,2,792,1001.0,2374,40,0.442
4,2798.0,1,4,1963,835.0,4255,64,0.702
6,2427.0,3,4,1581,846.0,3857,69,0.651
4,3011.0,1,1,2138,873.0,4439,75,0.71
6,2255.0,2,4,1769,486.0,4717,83,0.784
6,6479.0,3,4,0,6479.0,2539,42,0.0
5,7492.0,1,4,1399,6093.0,3668,67,0.187
6,3632.0,1,3,1294,2338.0,4339,86,0.356
5,1744.0,1,3,0,1744.0,4811,86,0.0
5,5905.0,3,1,2248,3657.0,4042,80,0.381
4,2573.0,1,4,1280,1293.0,4289,81,0.497
4,9654.0,3,2,2035,7619.0,4221,67,0.211
4,1605.0,2,2,0,1605.0,4418,68,0.0
1,10195.0,2,2,2389,7806.0,1563,36,0.234
5,34516.0,3,1,1255,33261.0,3847,73,0.036
5,10573.0,3,3,0,10573.0,2237,43,0.0
4,1789.0,3,3,1088,701.0,4191,90,0.608
3,7595.0,3,2,1032,6563.0,4080,72,0.136
4,3272.0,3,0,1896,1376.0,4220,74,0.579
6,2382.0,1,3,1565,817.0,4011,68,0.657
6,1981.0,4,1,1448,533.0,4639,61,0.731
4,22294.0,2,2,0,22294.0,3444,71,0.0
5,2574.0,3,4,1555,1019.0,4134,62,0.604
3,2112.0,3,4,1109,1003.0,4729,78,0.525
3,5441.0,2,2,812,4629.0,4480,76,0.149
3,4391.0,2,4,0,4391.0,4741,78,0.0
4,3044.0,3,2,1865,1179.0,4854,85,0.613
3,2721.0,3,2,2159,562.0,4578,81,0.793
6,4467.0,1,2,0,4467.0,4007,74,0.0
6,5033.0,1,3,0,5033.0,4054,82,0.0
5,8604.0,1,2,1075,7529.0,4705,65,0.125
4,2325.0,3,2,1662,663.0,4471,83,0.715
5,2758.0,3,3,1429,1329.0,5124,74,0.518
3,9705.0,2,2,850,8855.0,2001,34,0.088
4,2685.0,2,4,1647,1038.0,4625,94,0.613
5,2694.0,3,2,1923,771.0,3837,71,0.714
5,1554.0,2,3,412,1142.0,2341,43,0.265
5,1438.3,2,1,0,1438.3,3383,61,0.0
4,1786.0,3,3,1316,470.0,4306,73,0.737
3,2648.0,3,4,0,2648.0,3880,74,0.0
3,2477.0,2,2,2123,354.0,4349,69,0.857
6,7336.0,2,1,1031,6305.0,3812,67,0.141
3,34516.0,3,3,1396,33120.0,3748,62,0.04
3,2479.0,3,1,1759,720.0,4562,86,0.71
3,9396.0,3,3,1870,7526.0,4301,71,0.199
3,2561.0,2,2,1491,1070.0,4869,70,0.582
5,4020.0,2,3,0,4020.0,1952,39,0.0
4,25856.0,3,4,1281,24575.0,3303,70,0.05
5,7398.0,4,2,1581,5817.0,4311,73,0.214
5,34516.0,3,4,1802,32714.0,4544,80,0.052
6,4058.0,1,3,1349,2709.0,4388,72,0.332
4,3042.0,3,3,0,3042.0,4781,79,0.0
5,2688.0,2,2,1617,1071.0,4183,71,0.602
4,3388.0,3,3,0,3388.0,1959,52,0.0
3,4902.0,3,2,2517,2385.0,4508,69,0.513
4,3241.0,2,1,0,3241.0,4992,80,0.0
3,5069.0,1,4,1843,3226.0,4055,66,0.364
5,13625.0,2,3,0,13625.0,3902,62,0.0
5,8766.0,2,3,0,8766.0,2263,35,0.0
3,2800.0,1,1,1338,1462.0,4869,90,0.478
6,9005.0,3,2,1994,7011.0,5223,89,0.221
4,2713.0,3,1,1990,723.0,4027,67,0.734
3,1438.3,2,3,0,1438.3,1935,47,0.0
3,1746.0,1,0,0,1746.0,4543,75,0.0
3,2930.0,3,4,1901,1029.0,4041,75,0.649
6,2178.0,1,4,1455,723.0,5363,76,0.668
3,1438.3,3,1,0,1438.3,3995,82,0.0
5,2021.0,3,2,1281,740.0,4642,97,0.634
3,1842.0,3,4,625,1217.0,2650,43,0.339
5,18284.0,2,2,1144,17140.0,4846,92,0.063
5,34516.0,3,2,1642,32874.0,4161,71,0.048
5,1696.0,3,4,0,1696.0,4397,70,0.0
4,7215.0,1,3,0,7215.0,4409,75,0.0
3,1793.0,1,2,1284,509.0,3989,62,0.716
3,5731.0,3,1,0,5731.0,4751,85,0.0
3,2417.0,2,2,0,2417.0,1848,38,0.0
6,1438.3,3,1,0,1438.3,5035,76,0.0
4,21800.0,2,2,893,20907.0,3820,62,0.041
3,1547.0,3,2,0,1547.0,2312,43,0.0
3,1485.0,3,2,736,749.0,4198,65,0.496
4,2505.0,1,3,2282,223.0,4333,77,0.911
3,2631.0,3,2,1699,932.0,4691,92,0.646
5,2700.0,2,2,2480,220.0,2396,49,0.919
4,3307.0,2,2,2234,1073.0,4006,68,0.676
6,29638.0,2,3,857,28781.0,3429,78,0.029
3,2066.0,2,5,347,1719.0,2157,37,0.168
6,1859.0,1,3,1379,480.0,4260,72,0.742
5,13362.0,1,1,0,13362.0,4155,79,0.0
4,2431.0,3,4,1846,585.0,4327,74,0.759
5,6034.0,1,1,1579,4455.0,4712,67,0.262
4,2194.0,2,3,1512,682.0,4069,80,0.689
4,1963.0,1,3,1524,439.0,3492,59,0.776
4,1438.3,2,3,1125,313.3,2534,52,0.782
4,2922.0,1,3,1212,1710.0,3895,70,0.415
4,6943.0,3,1,600,6343.0,4946,80,0.086
5,34516.0,3,4,219,34297.0,1882,48,0.006
5,4345.0,3,4,2198,2147.0,1918,31,0.506
5,4248.0,4,4,316,3932.0,2271,36,0.074
3,1438.3,2,2,0,1438.3,4211,64,0.0
5,2383.0,1,2,1516,867.0,4917,78,0.636
4,1677.0,2,3,0,1677.0,4588,68,0.0
4,2392.0,2,2,1129,1263.0,4309,86,0.472
3,3474.0,2,3,0,3474.0,2675,37,0.0
5,8737.0,3,3,1629,7108.0,3876,55,0.186
3,3517.0,3,3,0,3517.0,2403,48,0.0
3,13397.0,3,3,0,13397.0,5049,75,0.0
5,6352.0,2,1,1386,4966.0,3709,77,0.218
6,1787.0,3,3,1324,463.0,4084,79,0.741
3,18734.0,2,4,0,18734.0,2112,52,0.0
6,1438.3,3,3,0,1438.3,3832,87,0.0
5,3525.0,2,4,0,3525.0,4742,62,0.0
4,2067.0,3,4,1250,817.0,4565,65,0.605
6,2051.0,1,4,0,2051.0,4355,87,0.0
5,27378.0,1,2,1893,25485.0,3934,78,0.069
5,1614.0,2,4,0,1614.0,2437,46,0.0
5,7862.0,3,1,1991,5871.0,3645,82,0.253
5,4284.0,1,3,1900,2384.0,4948,85,0.444
1,1438.3,2,2,0,1438.3,2393,36,0.0
5,1438.3,2,1,680,758.3,4573,93,0.473
3,21805.0,3,2,1777,20028.0,4694,79,0.081
5,4712.0,1,4,1920,2792.0,4277,66,0.407
6,1698.0,2,4,0,1698.0,2448,40,0.0
4,2264.0,3,4,928,1336.0,4150,83,0.41
